Predicted prob,Predicted variance,Odds1,Odds2,Result
0.3573579,0.3573579,1.03,15.0,0.0
0.35652596,0.35652596,1.08,8.0,1.0
0.26226628,0.26226628,1.72,2.1,1.0
0.06836497,0.06836497,0.971,34.0,0.0
0.237747,0.237747,1.33,3.4,0.0
0.35629106,0.35629106,1.4,3.0,1.0
0.41635814,0.41635814,2.1,1.72,1.0
0.23346262,0.23346262,2.75,1.44,1.0
0.4244609,0.4244609,1.3,3.5,0.0
0.14436558,0.14436558,2.75,1.44,1.0
0.2329821,0.2329821,1.22,4.33,1.0
0.44173762,0.44173762,1.28,3.75,0.0
0.37437046,0.37437046,1.9,1.9,0.0
0.3678212,0.3678212,1.11,6.5,0.0
0.3088757,0.3088757,1.14,5.5,0.0
0.4343788,0.4343788,1.11,6.5,1.0
0.4214931,0.4214931,1.14,5.5,0.0
0.15668279,0.15668279,1.12,6.0,0.0
0.27635863,0.27635863,1.44,2.75,1.0
0.2736975,0.2736975,2.62,1.5,0.0
0.34941575,0.34941575,1.72,2.1,0.0
0.28142393,0.28142393,1.06,10.0,0.0
0.19907098,0.19907098,1.01,23.0,0.0
0.25753316,0.25753316,2.5,1.53,1.0
0.44540823,0.44540823,1.33,3.4,0.0
0.17146082,0.17146082,1.44,2.75,0.0
0.29859787,0.29859787,3.0,1.4,1.0
0.22229141,0.22229141,1.08,8.0,0.0
0.18375742,0.18375742,1.12,6.0,0.0
0.37464133,0.37464133,1.12,6.0,0.0
0.123257734,0.123257734,1.16,5.0,0.0
0.23646699,0.23646699,2.62,1.5,1.0
0.24103583,0.24103583,1.5,2.62,1.0
0.19347243,0.19347243,1.5,2.62,0.0
0.15470436,0.15470436,1.28,3.75,0.0
0.28203908,0.28203908,1.3,3.5,1.0
0.34964696,0.34964696,1.02,19.0,0.0
0.38472703,0.38472703,1.4,3.0,0.0
0.3419287,0.3419287,1.05,11.0,0.0
0.20730679,0.20730679,1.01,26.0,0.0
0.42421198,0.42421198,2.75,1.44,1.0
0.063748024,0.063748024,2.2,1.66,1.0
0.3858552,0.3858552,2.37,1.57,0.0
0.3626399,0.3626399,1.2,4.5,0.0
0.23936927,0.23936927,1.8,2.0,1.0
0.08172299,0.08172299,1.1,7.0,0.0
0.4205519,0.4205519,4.0,1.25,1.0
0.3954047,0.3954047,1.08,8.0,0.0
0.3644579,0.3644579,1.16,5.0,1.0
0.19410759,0.19410759,2.75,1.44,1.0
0.32269225,0.32269225,1.16,5.0,0.0
0.33155867,0.33155867,1.2,4.5,0.0
0.24839002,0.24839002,1.25,4.0,0.0
0.34137127,0.34137127,1.36,3.2,1.0
0.23586032,0.23586032,1.12,6.0,0.0
0.3014495,0.3014495,1.36,3.2,1.0
0.20846687,0.20846687,1.28,3.75,0.0
0.08753449,0.08753449,34.0,0.971,0.0
0.32700312,0.32700312,1.8,2.0,0.0
0.24420956,0.24420956,1.22,4.33,0.0
0.25231984,0.25231984,1.5,2.62,1.0
0.24838579,0.24838579,1.05,11.0,0.0
0.32417485,0.32417485,1.22,4.33,0.0
0.38636506,0.38636506,1.1,7.0,0.0
0.34747326,0.34747326,1.14,5.5,0.0
0.4268063,0.4268063,1.4,3.0,1.0
0.2794307,0.2794307,1.8,2.0,1.0
0.16591161,0.16591161,1.05,11.0,1.0
0.39156222,0.39156222,1.14,5.5,0.0
0.103152685,0.103152685,1.005,34.0,0.0
0.39195615,0.39195615,1.06,10.0,0.0
0.16590609,0.16590609,1.44,2.75,0.0
0.36170834,0.36170834,1.16,5.0,1.0
0.22297643,0.22297643,1.2,4.5,0.0
0.21644638,0.21644638,1.72,2.1,1.0
0.26748908,0.26748908,1.57,2.37,0.0
0.36024606,0.36024606,1.11,6.5,0.0
0.20907852,0.20907852,1.2,4.5,0.0
0.18347655,0.18347655,2.1,1.72,0.0
0.20837907,0.20837907,1.005,34.0,0.0
0.06872467,0.06872467,1.01,26.0,0.0
0.2701337,0.2701337,1.44,2.75,1.0
0.4013974,0.4013974,1.03,15.0,0.0
0.12709078,0.12709078,1.16,5.0,0.0
0.3792184,0.3792184,1.25,4.0,0.0
0.25638095,0.25638095,1.3,3.5,0.0
0.22381918,0.22381918,1.04,13.0,0.0
0.24813046,0.24813046,1.22,4.33,0.0
0.06961558,0.06961558,1.44,2.75,1.0
0.45561942,0.45561942,1.08,8.0,0.0
0.22211066,0.22211066,1.53,2.5,0.0
0.051932532,0.051932532,1.06,10.0,0.0
0.031795148,0.031795148,1.14,5.5,0.0
0.17725495,0.17725495,1.33,3.4,0.0
0.17278634,0.17278634,2.1,1.72,1.0
0.21182887,0.21182887,1.44,2.62,1.0
0.3095561,0.3095561,1.25,3.75,1.0
0.36628386,0.36628386,1.53,2.37,1.0
0.40365967,0.40365967,1.36,3.0,0.0
0.32809693,0.32809693,1.2,4.33,1.0
0.33743697,0.33743697,1.7,2.05,1.0
0.39181072,0.39181072,1.66,2.1,1.0
0.33387497,0.33387497,1.36,3.0,1.0
0.3291986,0.3291986,3.5,1.28,0.0
0.16889878,0.16889878,1.25,3.75,0.0
0.24299243,0.24299243,1.61,2.2,1.0
0.25773245,0.25773245,3.25,1.33,0.0
0.28426823,0.28426823,2.25,1.57,0.0
0.25620383,0.25620383,2.37,1.53,1.0
0.32577312,0.32577312,1.3,3.4,0.0
0.39646006,0.39646006,2.25,1.57,1.0
0.38415202,0.38415202,1.2,4.33,0.0
0.45353186,0.45353186,1.53,2.37,1.0
0.29520917,0.29520917,1.28,3.5,0.0
0.37339532,0.37339532,1.36,3.0,0.0
0.20635906,0.20635906,1.14,5.5,0.0
0.40954742,0.40954742,1.7,2.05,0.0
0.2862103,0.2862103,1.2,4.33,0.0
0.30804306,0.30804306,1.33,3.25,0.0
0.43714574,0.43714574,1.14,5.5,0.0
0.20797227,0.20797227,1.75,2.0,1.0
0.097926885,0.097926885,1.36,3.0,0.0
0.37242228,0.37242228,1.75,2.0,0.0
0.16925009,0.16925009,2.37,1.53,1.0
0.3700516,0.3700516,1.33,3.25,0.0
0.4384132,0.4384132,1.33,3.25,1.0
0.17574748,0.17574748,1.57,2.25,0.0
0.26477236,0.26477236,1.22,4.0,0.0
0.41033283,0.41033283,1.75,2.0,1.0
0.34586754,0.34586754,1.3,3.4,0.0
0.46456137,0.46456137,2.75,1.4,1.0
0.280491,0.280491,1.5,2.5,0.0
0.33710966,0.33710966,2.2,1.61,1.0
0.33580995,0.33580995,1.61,2.2,1.0
0.33877867,0.33877867,1.66,2.1,1.0
0.35148022,0.35148022,2.1,1.66,1.0
0.4493505,0.4493505,1.574966013396195,3.703268667824501,1.0
0.15473579,0.15473579,1.75,2.0,1.0
0.37271616,0.37271616,1.36,3.0,1.0
0.43073902,0.43073902,1.22,4.0,0.0
0.32722104,0.32722104,3.0,1.36,1.0
0.30016705,0.30016705,1.83,1.83,0.0
0.3038673,0.3038673,2.05,1.7,1.0
0.3919465,0.3919465,2.1,1.66,1.0
0.41546112,0.41546112,2.05,1.7,1.0
0.24360567,0.24360567,1.25,3.75,1.0
0.21448715,0.21448715,2.1,1.66,0.0
0.30430993,0.30430993,1.12,6.0,0.0
0.36807394,0.36807394,2.5,1.5,0.0
0.35068342,0.35068342,1.53,2.37,1.0
0.2933335,0.2933335,1.36,3.0,1.0
0.45832366,0.45832366,1.4,2.75,0.0
0.39350605,0.39350605,1.33,3.25,1.0
0.38672563,0.38672563,1.53,2.37,0.0
0.2066895,0.2066895,1.4,2.75,0.0
0.28499645,0.28499645,1.75,2.0,1.0
0.23768406,0.23768406,1.3,3.4,0.0
0.2947412,0.2947412,1.57,2.25,0.0
0.14731513,0.14731513,1.08,8.0,0.0
0.2714679,0.2714679,1.4,2.75,0.0
0.40895262,0.40895262,1.16,5.0,0.0
0.28201866,0.28201866,1.11,6.5,0.0
0.38409793,0.38409793,2.62,1.44,1.0
0.37473565,0.37473565,1.2,4.33,0.0
0.27865344,0.27865344,1.12,6.0,0.0
0.343922,0.343922,1.53,2.37,1.0
0.07345466,0.07345466,1.2,4.33,0.0
0.3406572,0.3406572,1.18,4.5,0.0
0.39057773,0.39057773,1.16,5.0,0.0
0.2770128,0.2770128,1.18,4.5,0.0
0.34771386,0.34771386,1.2,4.33,1.0
0.18989488,0.18989488,1.25,3.75,0.0
0.19079314,0.19079314,1.4,2.75,0.0
0.3128521,0.3128521,1.05,11.0,0.0
0.33263138,0.33263138,1.44,2.62,0.0
0.1914048,0.1914048,1.95,1.8,0.0
0.2963164,0.2963164,2.5,1.5,1.0
0.4051719,0.4051719,1.66,2.1,0.0
0.09492497,0.09492497,1.36,3.0,1.0
0.32062513,0.32062513,1.22,4.0,0.0
0.34266567,0.34266567,1.61,2.2,1.0
0.15909676,0.15909676,2.62,1.44,1.0
0.3150828,0.3150828,1.12,6.0,0.0
0.40512812,0.40512812,1.28,3.5,0.0
0.3366834,0.3366834,2.25,1.57,0.0
0.41076264,0.41076264,1.12,6.0,0.0
0.31780925,0.31780925,1.33,3.25,0.0
0.33597282,0.33597282,2.37,1.53,1.0
0.24874988,0.24874988,1.3,3.4,0.0
0.2924363,0.2924363,1.36,3.0,1.0
0.19991656,0.19991656,1.14,5.5,0.0
0.2565129,0.2565129,1.75,2.0,0.0
0.45527437,0.45527437,1.8,1.95,1.0
0.28854892,0.28854892,1.8,1.95,0.0
0.35922194,0.35922194,1.11,6.5,0.0
0.257444,0.257444,1.25,3.75,0.0
0.43405044,0.43405044,1.14,5.5,0.0
0.20319472,0.20319472,1.44,2.62,1.0
0.1394067,0.1394067,1.1,7.0,0.0
0.13838196,0.13838196,1.36,3.0,1.0
0.36083445,0.36083445,1.44,2.62,0.0
0.3453488,0.3453488,2.1,1.66,1.0
0.28480697,0.28480697,1.14,5.5,0.0
0.37493223,0.37493223,1.44,2.75,1.0
0.3295812,0.3295812,2.2,1.61,1.0
0.07312774,0.07312774,2.62,1.44,1.0
0.3629845,0.3629845,1.5,2.5,1.0
0.07242644,0.07242644,1.44,2.62,0.0
0.3327718,0.3327718,1.16,5.0,0.0
0.2956972,0.2956972,1.5,2.5,1.0
0.44806626,0.44806626,1.75,2.0,0.0
0.2587535,0.2587535,1.75,2.0,0.0
0.07925405,0.07925405,1.36,3.0,1.0
0.40347373,0.40347373,1.44,2.62,0.0
0.3089189,0.3089189,2.37,1.53,1.0
0.37974298,0.37974298,1.12,6.0,0.0
0.36810327,0.36810327,1.28,3.5,1.0
0.20655401,0.20655401,1.7,2.05,0.0
0.30116725,0.30116725,1.16,5.0,0.0
0.3231143,0.3231143,1.95,1.8,1.0
0.3935632,0.3935632,1.53,2.37,0.0
0.24586152,0.24586152,1.12,6.0,0.0
0.4345812,0.4345812,1.28,3.5,0.0
0.40095252,0.40095252,1.2,4.33,0.0
0.1999115,0.1999115,1.25,3.75,1.0
0.2325737,0.2325737,1.28,3.5,0.0
0.24200098,0.24200098,1.61,2.2,1.0
0.42355582,0.42355582,1.2,4.33,0.0
0.31515104,0.31515104,1.3,3.4,0.0
0.21492818,0.21492818,1.12,6.0,0.0
0.24707903,0.24707903,1.44,2.62,0.0
0.08350354,0.08350354,1.8,1.95,0.0
0.36292318,0.36292318,1.75,2.0,0.0
0.44153696,0.44153696,1.44,2.62,0.0
0.21278504,0.21278504,1.66,2.1,0.0
0.18012296,0.18012296,1.44,2.62,0.0
0.35415155,0.35415155,1.57,2.25,0.0
0.41606498,0.41606498,1.44,2.62,0.0
0.28232932,0.28232932,2.37,1.53,0.0
0.33228353,0.33228353,1.61,2.2,1.0
0.40861288,0.40861288,3.0,1.36,0.0
0.38204584,0.38204584,2.05,1.7,1.0
0.40147042,0.40147042,1.08,8.0,0.0
0.2256544,0.2256544,3.5,1.28,0.0
0.37718812,0.37718812,3.25,1.33,1.0
0.33302724,0.33302724,1.44,2.62,1.0
0.31711033,0.31711033,1.4,2.75,0.0
0.3779673,0.3779673,2.25,1.57,1.0
0.20554052,0.20554052,2.2,1.61,1.0
0.25732738,0.25732738,1.44,2.62,0.0
0.2758982,0.2758982,3.0,1.36,1.0
0.3946875,0.3946875,1.33,3.25,0.0
0.21006517,0.21006517,2.62,1.44,1.0
0.41247374,0.41247374,3.0,1.36,1.0
0.31017914,0.31017914,1.61,2.2,0.0
0.18278654,0.18278654,1.8,1.95,0.0
0.3806485,0.3806485,1.44,2.75,0.0
0.30683818,0.30683818,2.62,1.44,1.0
0.2547118,0.2547118,2.2,1.61,0.0
0.26489955,0.26489955,1.8,1.95,0.0
0.14920217,0.14920217,1.61,2.2,1.0
0.12336394,0.12336394,1.4,2.75,0.0
0.35513657,0.35513657,2.62,1.44,1.0
0.18162173,0.18162173,2.5,1.5,1.0
0.28116256,0.28116256,1.05,11.0,0.0
0.36300525,0.36300525,1.12,6.0,1.0
0.31183246,0.31183246,2.0,1.75,1.0
0.33276075,0.33276075,1.1,7.0,0.0
0.1739188,0.1739188,1.08,8.0,0.0
0.32947573,0.32947573,1.57,2.25,0.0
0.2646203,0.2646203,1.9,1.8,1.0
0.16042821,0.16042821,1.02,19.0,0.0
0.09292551,0.09292551,1.28,3.5,1.0
0.38067347,0.38067347,1.08,8.0,0.0
0.38443655,0.38443655,4.0,1.22,1.0
0.36971164,0.36971164,1.28,3.5,0.0
0.33585048,0.33585048,1.5,2.5,1.0
0.3694596,0.3694596,1.12,6.0,0.0
0.22697522,0.22697522,1.5,2.5,1.0
0.4353758,0.4353758,1.28,3.5,0.0
0.3469645,0.3469645,1.4,2.75,1.0
0.28273913,0.28273913,1.25,3.75,0.0
0.2382889,0.2382889,1.4,2.75,0.0
0.0770052,0.0770052,1.14,5.5,0.0
0.25264168,0.25264168,1.44,2.62,1.0
0.19372915,0.19372915,1.2,4.33,1.0
0.06723534,0.06723534,1.75,2.0,1.0
0.04414512,0.04414512,1.03,15.0,1.0
0.37534997,0.37534997,1.44,2.62,1.0
0.3452555,0.3452555,1.2,4.33,0.0
0.31000635,0.31000635,1.57,2.25,1.0
0.18599068,0.18599068,1.14,5.5,0.0
0.36862794,0.36862794,1.4,2.75,0.0
0.33411598,0.33411598,1.25,3.75,1.0
0.23150301,0.23150301,1.25,3.75,1.0
0.28295374,0.28295374,3.4,1.3,1.0
0.40888542,0.40888542,1.8,1.95,0.0
0.33667967,0.33667967,1.53,2.37,0.0
0.29066223,0.29066223,2.25,1.57,1.0
0.2889833,0.2889833,1.12,6.0,0.0
0.30312952,0.30312952,3.25,1.33,1.0
0.27562556,0.27562556,1.18,4.5,0.0
0.30776113,0.30776113,2.75,1.4,1.0
0.3233145,0.3233145,1.36,3.0,1.0
0.33339077,0.33339077,1.53,2.37,1.0
0.42447263,0.42447263,1.28,3.5,0.0
0.3241877,0.3241877,1.28,3.5,0.0
0.42921978,0.42921978,1.18,4.5,0.0
0.21981633,0.21981633,1.44,2.62,0.0
0.29684788,0.29684788,4.0,1.22,1.0
0.3937846,0.3937846,1.61,2.2,1.0
0.3441403,0.3441403,2.25,1.57,1.0
0.2754488,0.2754488,1.61,2.2,0.0
0.27929285,0.27929285,2.62,1.44,0.0
0.33918178,0.33918178,1.95,1.8,1.0
0.35557735,0.35557735,2.2,1.61,1.0
0.08019575,0.08019575,1.57,2.25,1.0
0.19440052,0.19440052,1.33,3.25,0.0
0.39211532,0.39211532,1.75,2.0,0.0
0.21345507,0.21345507,1.5,2.5,1.0
0.37576535,0.37576535,1.3,3.4,1.0
0.27744114,0.27744114,1.36,3.0,0.0
0.36108628,0.36108628,1.2,4.33,0.0
0.13022119,0.13022119,1.44,2.62,0.0
0.1517162,0.1517162,1.75,2.0,0.0
0.39388144,0.39388144,1.18,4.5,0.0
0.43506923,0.43506923,1.44,2.62,0.0
0.34866762,0.34866762,1.33,3.25,0.0
0.3250066,0.3250066,1.16,5.0,1.0
0.13411409,0.13411409,1.11,6.5,0.0
0.2856685,0.2856685,1.08,8.0,0.0
0.21962641,0.21962641,1.4,2.75,0.0
0.2145042,0.2145042,1.44,2.75,0.0
0.19221187,0.19221187,1.53,2.5,0.0
0.22111179,0.22111179,1.14,5.5,0.0
0.31577942,0.31577942,1.53,2.5,0.0
0.3766625,0.3766625,1.3,3.5,0.0
0.3896034,0.3896034,1.06,10.0,0.0
0.10281516,0.10281516,1.16,5.0,0.0
0.33132163,0.33132163,1.2,4.5,1.0
0.19311994,0.19311994,1.44,2.75,0.0
0.084204115,0.084204115,1.4,3.0,0.0
0.12779462,0.12779462,1.12,6.0,0.0
0.23547304,0.23547304,1.44,2.75,0.0
0.26344615,0.26344615,1.44,2.75,0.0
0.18464491,0.18464491,1.57,2.37,1.0
0.26335278,0.26335278,1.9,1.9,0.0
0.0,0.0,1.14,5.5,0.0
0.289758,0.289758,1.44,2.62,0.0
0.4316125,0.4316125,1.7,2.05,1.0
0.1826331,0.1826331,1.14,5.5,0.0
0.3625389,0.3625389,1.4,2.75,0.0
0.39184842,0.39184842,1.7,2.05,0.0
0.40847194,0.40847194,1.28,3.5,0.0
0.3563955,0.3563955,1.3,3.4,0.0
0.16616148,0.16616148,1.12,6.0,1.0
0.19723535,0.19723535,1.22,4.0,0.0
0.26844373,0.26844373,1.12,6.0,0.0
0.41157624,0.41157624,1.4,2.75,0.0
0.26878867,0.26878867,1.22,4.0,1.0
0.12184756,0.12184756,1.66,2.1,1.0
0.41688624,0.41688624,2.0,1.72,0.0
0.18282607,0.18282607,1.72,2.0,0.0
0.33734608,0.33734608,1.2,4.33,0.0
0.4509639,0.4509639,1.11,6.5,0.0
0.32486588,0.32486588,1.22,4.0,1.0
0.48093942,0.48093942,1.25,3.75,0.0
0.39651442,0.39651442,1.53,2.37,0.0
0.3973295,0.3973295,2.1,1.66,1.0
0.36688384,0.36688384,2.25,1.57,1.0
0.079145156,0.079145156,1.4,2.75,0.0
0.36263326,0.36263326,4.0,1.22,1.0
0.20421249,0.20421249,2.37,1.53,1.0
0.35743785,0.35743785,1.4,2.75,0.0
0.41117677,0.41117677,1.95,1.8,0.0
0.35636014,0.35636014,1.53,2.37,0.0
0.32360917,0.32360917,1.12,6.0,0.0
0.37317628,0.37317628,1.7,2.05,0.0
0.06618933,0.06618933,1.5,2.5,1.0
0.21349685,0.21349685,1.7,2.05,0.0
0.11649483,0.11649483,1.28,3.5,0.0
0.1715471,0.1715471,1.4,2.75,1.0
0.22773533,0.22773533,1.5,2.5,1.0
0.08778819,0.08778819,1.4,2.75,0.0
0.21454768,0.21454768,1.33,3.25,0.0
0.31857792,0.31857792,1.25,3.75,0.0
0.2715777,0.2715777,1.57,2.25,1.0
0.11435182,0.11435182,2.0,1.75,1.0
0.22989199,0.22989199,2.2,1.66,1.0
